"pl_name","hostname","discoverymethod","default_flag","pl_bmasse","pl_rade","pl_eqt","pl_orbeccen","st_met","st_teff","st_rad","st_mass","pl_insol","density_gcc","v_esc_kms","can_hold_water","WRI_temp_only"
"KOI-1831 d","Kepler-324","Transit",1,2.23,1.13,475,NA,NA,5233,0.835,0.901,NA,8.52189726640225,15.7337133097459,0,0.0892415866303212
"KOI-1833 d","Kepler-968","Transit",1,11.02,2.58,613,NA,NA,4413,0.667,0.681,NA,3.53825589081604,23.1472267999243,0,0.124398135174382
"KOI-3503 b","KOI-3503","Transit",1,9.2,1.19,785,NA,NA,6001,1.255,0.858,NA,30.1032721541409,31.1414231417596,0,0.168216442055384
"KOI-3503 c","KOI-3503","Transit",1,10.36,1.21,686,NA,NA,6001,1.255,0.858,NA,32.2455958332792,32.7721712221142,0,0.142995439838993
"KOI-3680 b","KOI-3680","Transit",1,613.4119,11.09691,347,0.496,0.16,5830,0.96,1.01,NA,2.47521408334826,83.2708675312959,0,0.0566326140677145
"KOI-4777.01","KOI-4777","Transit",1,99.2,0.51,1180,0,0.1,3515,0.4,0.41,320,4123.51810389669,156.202784238699,0,0.268845693322803
"KOI-94 b","KOI-94","Transit",1,10.5,1.71,1486,0.25,0.0228,6182,1.52,1.277,NA,11.5789113699402,27.7532991558677,0,0.346801518355285
"KOI-94 c","KOI-94","Transit",1,15.6,4.32,1012,0.43,0.0228,6182,1.52,1.277,NA,1.06694030064015,21.2832746018506,0,0.226046416834382
"KOI-94 d","KOI-94","Transit",1,106,11.27,806,0.022,0.0228,6182,1.52,1.277,NA,0.408320212663068,34.3485965791402,0,0.173566351616437
"KOI-94 e","KOI-94","Transit",1,35,6.56,584,0.019,0.0228,6182,1.52,1.277,NA,0.683633424047098,25.8702201900743,0,0.117010164828166
"KPS-1 b","KPS-1","Transit",1,346.4347,11.54527,1459,0,0.22,5165,0.907,0.892,729,1.24129745794653,61.351709538169,0,0.33992306320536
"Kepler-10 b","Kepler-10","Transit",1,3.24,1.47,2188,0,-0.15,5708,1.065,0.91,NA,5.62418720091119,16.6276877526612,0,0.525641352253331
"Kepler-10 c","Kepler-10","Transit",1,11.29,2.355,579,0.136,-0.15,5708,1.065,0.91,NA,4.76637238060874,24.5227707345859,0,0.115736376837439
"Kepler-101 b","Kepler-101","Transit",1,51.1,5.77,1513,0.086,0.33,5667,1.56,1.17,NA,1.46676393335133,33.3304031063308,0,0.35367997350521
"Kepler-101 c","Kepler-101","Transit",1,3.78,1.25,1413,0,0.33,5667,1.56,1.17,NA,10.67157504,19.4764103468786,0,0.328204213690673
"Kepler-102 b","Kepler-102","Transit",1,1.1,0.46,857,0.1,0.11,4909,0.724,0.803,90,62.3140461905153,17.3195039591584,0,0.186558989121851
"Kepler-102 c","Kepler-102","Transit",1,1.7,0.567,777,0.094,0.11,4909,0.724,0.803,61,51.4240771294668,19.3932659815746,0,0.166178381270221
"Kepler-102 d","Kepler-102","Transit",1,3,1.154,686,0.092,0.11,4909,0.724,0.803,36.9,10.7639231899559,18.058253512748,0,0.142995439838993
"Kepler-102 e","Kepler-102","Transit",1,4.7,2.17,590,0.089,0.11,4909,0.724,0.803,20.3,2.53621121216389,16.4830313528988,0,0.118538710417038
"Kepler-102 f","Kepler-102","Transit",1,4.3,0.861,495,0.1,0.11,4909,0.724,0.803,10,37.1471725393948,25.0294135911221,0,0.0943367385932285
"Kepler-103 b","Kepler-103","Transit",1,9.8,3.486,973,0.093,0.16,6009,1.492,1.212,149.9,1.27558877582925,18.7787797867999,0,0.216110870506713
"Kepler-103 c","Kepler-103","Transit",1,38,5.45,434,0.095,0.16,6009,1.492,1.212,5.95,1.29437719155324,29.5741022338089,0,0.0787965251063613
"Kepler-107 b","Kepler-107","Transit",1,3.8,1.536,1592,0.1,0.321,5854,1.447,1.238,1073,5.78198168012831,17.6162803489651,0,0.373805823758694
"Kepler-107 c","Kepler-107","Transit",1,10,1.597,1378,0.08,0.321,5854,1.447,1.238,602,13.5379221812357,28.0262869718355,0,0.319287697755586
"Kepler-107 d","Kepler-107","Transit",1,7.7,0.86,1173,0.11,0.321,5854,1.447,1.238,315,66.7516696643063,33.5130658310359,0,0.267062390135786
"Kepler-107 e","Kepler-107","Transit",1,14.1,2.903,955,0.1,0.321,5854,1.447,1.238,138.7,3.17793322057319,24.6833477095567,0,0.211525233740096
"Kepler-109 b","Kepler-109","Transit",1,4.9,2.49,1276,0.11,-0.02,5950,1.387,1.094,442,1.75010780043773,15.7114543947016,0,0.293302422744758
"Kepler-109 c","Kepler-109","Transit",1,8.2,2.65,859,0.098,-0.02,5950,1.387,1.094,91,2.42964594934073,19.7016233408354,0,0.187068504318141
"Kepler-111 c","Kepler-111","Transit",1,222.4798849,7.0840758,352.2,0.176,0.237,5914,1.145,1.118,2.48,3.45070564557836,62.7656164370697,0,0.0579573535780705
"Kepler-117 b","Kepler-117","Transit",1,29.875,8.059,984,0.0493,-0.04,6150,1.606,1.129,NA,0.314724975500539,21.5641032091366,0,0.218913204086312
"Kepler-117 c","Kepler-117","Transit",1,584.78,12.341,704,0.0323,-0.04,6150,1.606,1.129,NA,1.71556910172559,77.0972880982487,0,0.14758107660561
"Kepler-12 b","Kepler-12","Transit",1,137.30256,19.660586,1480,NA,0.07,5947,1.483,1.166,NA,0.099622175612396,29.5977781720524,0,0.345272972766413
"Kepler-138 b","Kepler-138","Transit",1,0.07,0.64,452,0.02,-0.18,3841,0.535,0.535,9.9,1.47239685058594,3.70405183549043,0,0.0833821618729778
"Kepler-138 c","Kepler-138","Transit",1,2.3,1.51,410,0.017,-0.18,3841,0.535,0.535,6.8,3.6835261378974,13.8227186062972,0,0.0726823427508725
"Kepler-138 d","Kepler-138","Transit",1,2.1,1.51,345,0.01,-0.18,3841,0.535,0.535,3.4,3.36321951721067,13.2080649654842,1,0.0561230988714238
"Kepler-1514 b","Kepler-1514","Transit",1,1678.1424,12.419572,387.9,0.401,0.119,6145,1.289,1.196,3.23,4.83031755977196,130.190445496491,0,0.0670521998318599
"Kepler-1654 b","Kepler-1654","Transit",1,158.915,9.180171,206,0.26,-0.088,5597,1.179,1.011,0.3,1.13260726027787,46.5988375893683,0,0.0207117927292181
"Kepler-1655 b","Kepler-1655","Transit",1,5.4,2.213,938,0.19,-0.24,6148,1.03,1.03,129.1,2.74736448474396,17.4954128646888,0,0.207194354571625
"Kepler-1661 b","Kepler-1661","Transit",1,17,3.87,243,0.057,-0.12,5100,0.762,0.841,0.88,1.61727095903402,23.4739946275151,0,0.0301378238605966
"Kepler-167 e","Kepler-167","Transit",1,321.00669107,10.16,134.4,0.29,0.02,4884,0.749,0.777,NA,1.68771738045935,62.9547076034126,0,0.00247114870201
"Kepler-17 b","Kepler-17","Transit",1,778.65,14.68,1570,0.011,0.26,5781,1.01034,1.04,NA,1.35715947468892,81.5691879637656,0,0.368201156599496
"Kepler-1704 b","Kepler-1704","Transit",1,1322.16617312,11.94877343,253.8,0.92,0.196,5746,1.697,1.132,0.342,4.27349130753818,117.81467253181,1,0.0328892059205665
"Kepler-1876 b","Kepler-1876","Transit",1,2.4,0.853,1299,0.098,0.01,6104,1.477,1.187,475,21.3221458621388,18.786640635144,0,0.299161847502102
"Kepler-19 b","Kepler-19","Transit",1,6.1,2.209,851,0.41,-0.13,5541,0.859,0.936,87.6,3.12039410786317,18.6116588021605,0,0.185030443532978
"Kepler-20 b","Kepler-20","Transit",1,9.7,1.773,1187,0.083,0.07,5495,0.9164,0.929,331,9.59648721911088,26.1968770607929,0,0.270628996509821
"Kepler-20 c","Kepler-20","Transit",1,11.1,2.894,828,0.076,0.07,5495,0.9164,0.929,78.7,2.52519057794256,21.9346267514549,0,0.179171018775635
"Kepler-20 d","Kepler-20","Transit",1,13.4,2.606,430,0.082,0.07,5495,0.9164,0.929,5.71,4.17492161572744,25.3970466191683,0,0.0777774947137798
"Kepler-20 e","Kepler-20","Transit",1,0.76,0.821,1004,0.092,0.07,5495,0.9164,0.929,169.8,7.57270227606322,10.7758922524673,0,0.224008356049219
"Kepler-20 f","Kepler-20","Transit",1,1.4,0.952,681,0.094,0.07,5495,0.9164,0.929,35.9,8.9471342170086,13.5819950020346,0,0.141721651848266
"Kepler-21 b","Kepler-21","Transit",1,7.5,1.639,2015,0,-0.03,6305,1.902,1.408,2749,9.39271542314732,23.9584753645506,0,0.481568287774183
"Kepler-22 b","Kepler-22","Transit",1,9.1,2.1,279,0.72,-0.255,5596,0.869,0.857,1.013,5.41814058956916,23.3146591940207,1,0.0393090973938298
"Kepler-323 b","Kepler-323","Transit",1,3.9,1.381,1838,0.095,-0.14,6004,1.12,1.015,1900,8.16488990415426,18.8214677066608,0,0.436476192902453
"Kepler-323 c","Kepler-323","Transit",1,6.8,1.57,1431,0.095,-0.14,6004,1.12,1.015,700,9.68895005624186,23.3089469167834,0,0.33278985045729
"Kepler-37 b","Kepler-37","Transit",1,0.79,0.3098,718,0.098,-0.36,5357,0.789,0.79,44.5,146.504043986367,17.8850789504523,0,0.151147682979645
"Kepler-37 c","Kepler-37","Transit",1,1.3,0.755,615,0.099,-0.36,5357,0.789,0.79,23.9,16.65594427571,14.6965779681363,0,0.124907650370672
"Kepler-37 d","Kepler-37","Transit",1,2,2.03,499,0.1,-0.36,5357,0.789,0.79,10.39,1.318282975872,11.1169333404744,0,0.09535576898581
"Kepler-38 b","Kepler-38","Transit",1,122,4.3,475,0.032,-0.11,5623,1.752,0.941,NA,8.46099085615103,59.6573159707777,0,0.0892415866303212
"Kepler-39 b","Kepler-39","Transit",1,6388.1,13.9,897,0.112,0.1,6350,1.4,1.29,NA,13.1157782991556,240.102385834571,0,0.196749293047665
"Kepler-4 b","Kepler-4","Transit",1,24.472,4.002,1650,0,0.17,5857,1.487,1.223,NA,2.10525628636508,27.6958190130676,0,0.388581764451125
"Kepler-40 b","Kepler-40","Transit",1,699.2,13.11,1620,0,0.1,6510,2.13,1.48,NA,1.71103977899845,81.7932352541048,0,0.380939036506764
"Kepler-409 b","Kepler-409","Transit",1,6,1.199,438,0.69,0.05,5421,0.897,0.913,6.15,19.1937778019085,25.05440285829,0,0.0798155554989427
"Kepler-41 b","Kepler-41","Transit",1,177.98,14.46,1790,0,0.38,5750,1.29,1.15,NA,0.324588467407114,39.2933880669696,0,0.424247828191476
"Kepler-411 b","Kepler-411","Transit",1,25.6,2.401,1138,0.146,NA,NA,0.82,0.87,NA,10.1983578514144,36.5714285714286,0,0.258145874200698
